AA_MAXRMS,AA_NumberofsamplesaboveRMSTH,AA_LogicalIgnition,InstallStationId,AfterCrashStoppingStatus3,VehicleManu,VehicleModel,MokedStatusDesc,IMPACTX,IMPACTY,IMPACTZ,ORX,ORY,ORZ,Speed,XaxisEnabled,YaxisEnabled,ZaxisEnabled,IMPACTXYZAvg,MaxIMPACTAxis,vtype
2.23775,1,1,0,1,Nissan,X-trail,false_alarm,-0.988,-2.008,-1.18,0.28,0.052,0.992,4,1,1,0,6,Y,CrossOver                               
2.73425,2,1,0,1,Nissan,X-trail,false_alarm,2.512,1.08,-0.376,-0.184,0.32,-0.9120001,4,1,1,0,5,X,CrossOver                               
5.38,1,0,0,1,Nissan,Juke,false_alarm,-5.38,0.012,-0.008,0,0.8200001,0.636,0,1,0,1,7,X,CrossOver                               
4.34,1,0,0,1,Renault,Clio,false_alarm,0.036,4.34,0.036,-0.028,0.02,-1.008,1,1,1,0,6,Y,Private                                 
3.253,5,1,0,1,Hyundai,Accent,false_alarm,2.488,-2.096,0.928,-0.376,0.08000001,-0.96,2,1,1,0,7,X,Private                                 
-7.72,10,1,0,1,Hyundai,I20,false_alarm,3.98,-7.696001,-7.308001,0.26,-0.464,-0.8520001,4,1,1,0,15,Y,Private                                 
5.004,1,0,0,1,Dacia,Sandero Stepway,false_alarm,5.004,-0.008,0.008,0.004,-0.008,-1.012,1,1,1,0,7,X,Private                                 
6.93175,3,1,0,1,Hyundai,I20,false_alarm,1.716,0.728,-6.716001,-0.292,0.872,-0.34,2,1,0,1,11,Z,Private                                 
8.07725,5,1,0,1,Renault,Clio,false_alarm,-1.172,7.992001,0.588,0.08000001,0.196,-0.9400001,1,1,1,0,11,Y,Private                                 
2.629,3,1,0,1,Hyundai,IoniQ,false_alarm,0.164,-0.684,2.624,0.284,-0.9160001,0.32,2,1,0,1,5,Z,Private                                 
4.992,1,0,0,1,Nissan,Juke,false_alarm,4.992,0.008,0.008,0,-0.9480001,-0.008,0,1,0,1,7,X,CrossOver                               
4.39875,6,1,0,1,Toyota,Corolla,false_alarm,4.392,0.248,-2.28,0.152,-0.072,-1,1,1,1,0,8,X,Private                                 
2.512,2,1,0,1,Renault,Captur,false_alarm,2.48,-0.4,-0.072,0.056,-0.7040001,-0.768,4,1,1,0,4,X,Private                                 
4.996,1,0,0,1,Nissan,Sentra,false_alarm,4.996,-0.004,0.04,0.012,-0.244,-1.024,0,1,1,0,7,X,Private                                 
6.748,1,0,0,1,MG,ZS EV,false_alarm,6.748,-0.036,-0.028,0.028,0.4,-1.012,1,1,1,0,8,X,CrossOver                               
-6.55675,4,1,0,1,Hyundai,Tucson,bumper,7.36,-6.512,-6.292,-0.464,-0.032,-0.9400001,0,1,1,0,15,X,CrossOver                               
6.328,1,0,0,1,Nissan,Qashqai,false_alarm,-0.004,0.008,6.328,-0.06,-1.028,-0.008,0,1,0,1,8,Z,CrossOver                               
4.46825,1,0,0,1,Nissan,X-trail,false_alarm,4.468,-0.056,0.08400001,0.016,0.284,-0.9480001,0,1,1,0,6,X,CrossOver                               
8.136001,1,0,0,1,Nissan,X-trail,no_answer,-0.004,8.136001,0.008,0.004,0,-0.988,1,1,1,0,10,Y,CrossOver                               
2.04925,1,1,0,1,Nissan,Qashqai,no_answer,0.296,-2.028,1.28,-0.16,-0.472,-0.8840001,3,1,1,0,5,Y,CrossOver                               
4.528,1,1,0,1,Nissan,Juke,false_alarm,4.528,-0.072,-0.04,0.004,-0.98,0.112,4,1,0,1,6,X,CrossOver                               
3.024,1,1,0,1,Nissan,Juke,false_alarm,0.004,-3.024,-0.248,-0.08800001,-0.664,0.7360001,4,1,1,0,5,Y,CrossOver                               
3.572,4,1,0,1,Hyundai,I20,false_alarm,-2.124,-2.872,-2.812,-0.228,0.216,-0.964,0,1,1,0,9,Y,Private                                 
4.1685,3,1,0,1,Hyundai,I25,false_alarm,-0.58,-4.128,4.356,0.02,0.016,-0.9960001,0,1,1,0,11,Z,Private                                 
2.892,3,1,0,1,Renault,Grand Coupe,false_alarm,2.872,-0.34,-0.244,0.008,0.036,-1.012,4,1,1,0,5,X,Private                                 
2.643,1,1,0,1,Nissan,Qashqai,false_alarm,2.308,1.288,-0.7360001,0.004,-0.44,-0.9400001,3,1,1,0,6,X,CrossOver                               
7.920001,1,0,0,1,Nissan,Juke,false_alarm,0,0,7.920001,-0.04,0.9760001,-0.004,0,1,0,1,9,Z,CrossOver                               
3.037,1,1,0,1,Peugeot,508EV,false_alarm,2.876,-0.9760001,-0.8560001,-0.096,-0.016,-1.016,0,1,1,0,6,X,Private                                 
4.4295,1,1,0,1,MG,ZS EV,bumper,4.428,0.124,0.08800001,0.06,0.528,-0.9120001,1,1,1,0,6,X,CrossOver                               
4.996,1,0,0,1,MG,ZS EV,no_answer,4.996,-0.012,-0.048,-0.004,0.56,-0.684,1,1,1,0,7,X,CrossOver                               
5.339,3,0,0,1,Citroen,Berlingo,false_alarm,-1.044,6.716001,-5.236,-0.108,-0.9080001,-0.492,0,1,0,1,14,Y,Commercial                              
2.688,1,0,0,1,Renault,Clio,no_answer,2.688,0.012,0.008,-0.004,-0.312,-0.904,0,1,1,0,4,X,Private                                 
2.168,1,0,0,1,Nissan,Qashqai,pit,-2.168,0.004,-0.004,-0.004,-0.384,-0.9760001,1,1,1,0,4,X,CrossOver                               
3.252,1,0,0,1,Renault,Captur,no_answer,-3.252,-0.004,0.012,0.052,-0.64,-0.7920001,0,1,1,0,5,X,Private                                 
2.14225,1,1,0,1,Renault,Captur,false_alarm,-1.056,0.568,-1.864,-0.02,-0.78,-0.72,4,1,0,1,5,Z,Private                                 
4.36425,3,1,0,1,Hyundai,I20,false_alarm,2.236,-3.748,4.42,-0.3,0.212,-0.932,1,1,1,0,12,Z,Private                                 
4.45525,3,1,0,1,Citroen,Berlingo,false_alarm,0.62,3.564,4.412,-0.108,-0.9080001,-0.492,0,1,0,1,10,Z,Commercial                              
5.35025,6,1,0,1,Hyundai,IoniQ,accident,4.108,2.348,3.428,0.42,-0.876,0.236,5,1,0,1,11,X,Private                                 
2.5285,3,1,0,1,Citroen,C5 Aircross D,false_alarm,0.06,2.528,-1.676,-0.22,-0.144,-0.98,0,1,1,0,6,Y,CrossOver                               
2.5285,3,1,0,1,Citroen,C5 Aircross D,false_alarm,0.06,2.528,-1.676,-0.22,-0.144,-0.98,0,1,1,0,6,Y,CrossOver                               
3.2955,5,1,0,1,Citroen,Berlingo,false_alarm,1.672,-2.84,-4.264,-0.008,-0.6,-0.7920001,4,1,1,0,10,Z,Commercial                              
2.98375,1,1,0,1,Nissan,X-trail,false_alarm,-2.196,2.02,0.072,-0.02,-0.44,-0.9480001,0,1,1,0,6,X,CrossOver                               
2.454,1,1,0,1,Nissan,X-trail,bumper,0.224,-2.444,2.972,-0.104,0.368,-0.9760001,4,1,1,0,7,Z,CrossOver                               
4.5,1,0,0,1,MG,ZS EV,false_alarm,4.5,0.008,0.016,0,0.164,-1.02,10,1,1,0,6,X,CrossOver                               
2.9205,3,1,0,1,Citroen,C5 Aircross D,false_alarm,-0.06,2.92,2.232,0.012,-0.04,-1,0,1,1,0,7,Y,CrossOver                               
6.036,1,0,0,1,Renault,Clio,false_alarm,-0.02,-6.036,0.016,-0.116,0.072,-0.98,1,1,1,0,8,Y,Private                                 
4.31825,4,1,0,1,Hyundai,I20,false_alarm,2.456,-3.552,3.168,0.44,-0.48,-0.8,4,1,1,0,11,Y,Private                                 
5.8405,8,1,0,1,Renault,Clio,accident,2.62,5.22,-1.484,-0.028,0.192,-0.928,0,1,1,0,11,Y,Private                                 
2.38525,1,1,0,1,Nissan,X-trail,no_answer,2.24,-0.8200001,-0.032,0.08400001,-0.312,-0.984,4,1,1,0,5,X,CrossOver                               
2.11275,1,1,0,1,Nissan,X-trail,false_alarm,-0.136,0.264,-2.092,-0.06,0.08800001,-1.032,1,1,1,1,4,Z,CrossOver                               
2.11525,1,1,0,1,Renault,Grand Coupe,false_alarm,-0.176,2.108,-0.056,-0.02,0.08000001,-1.004,4,1,1,0,4,Y,Private                                 
3.41875,6,0,0,1,Hyundai,IoniQ,false_alarm,-1.38,5.224,-3.128,0.26,-0.8880001,0.28,1,1,0,1,11,Y,Private                                 
2.9095,3,1,0,1,Citroen,C5 Aircross D,false_alarm,-1.528,-2.476,-2.844,-0.04,-0.148,-1.028,1,1,1,0,8,Z,CrossOver                               
5.904,1,0,0,1,Nissan,Sentra,no_answer,-0.032,-5.904,-0.024,-0.09200001,-0.052,-1.028,0,1,1,0,7,Y,Private                                 
7.112,1,1,0,1,Renault,Grand Scenic,false_alarm,0.028,7.112,0.028,0.164,0,-0.9960001,0,1,1,1,9,Y,Mini Van (Commercial)                   
4.304,1,1,0,1,Renault,Koleos,false_alarm,-0.08800001,4.304,-0.036,-0.688,0.048,-0.636,4,0,1,1,6,Y,CrossOver                               
2.34275,1,1,0,1,Renault,Captur,false_alarm,-0.5560001,1.432,-2.276,0.004,-0.808,-0.64,4,1,0,1,6,Z,Private                                 
5.22975,3,1,0,1,Citroen,C5 Aircross,false_alarm,0.144,-5.228,-2.612,0,0.012,-1.02,0,1,1,0,9,Y,CrossOver                               
5.355,4,1,0,1,Hyundai,I20,false_alarm,-4.836,2.3,3.104,-0.268,-0.028,-0.9760001,0,1,1,0,12,X,Private                                 
2.90025,2,1,0,1,Nissan,X-trail,false_alarm,-2.888,0.268,-0.164,0.004,0.46,-0.9080001,0,1,1,0,5,X,CrossOver                               
2.229,1,0,0,1,Nissan,X-trail,no_answer,-0.068,2.228,-3.072,-0.044,0.296,-1.028,0,1,1,0,7,Z,CrossOver                               
4.07875,3,1,0,1,Hyundai,Tucson,no_answer,-3.304,2.392,1.812,0.424,0.04,-0.9480001,0,1,1,0,9,X,CrossOver                               
2.281,2,1,0,1,MG,ZS EV,false_alarm,-0.388,-2.248,-1.124,0.016,0.28,-0.98,3,1,1,0,5,Y,CrossOver                               
2.20775,1,1,0,1,MG,ZS EV,pit,-0.296,2.188,-0.9400001,0.08400001,-0.36,-0.9400001,1,1,1,0,5,Y,CrossOver                               
4.30375,3,1,0,1,Citroen,C5 Aircross,false_alarm,-0.18,-4.3,-4.428,-0.028,0.028,-1.012,3,1,1,0,10,Z,CrossOver                               
2.71625,1,0,0,1,Dacia,Sandero Stepway,false_alarm,2.716,-0.052,0.008,-0.036,-0.056,-1.108,1,1,1,0,4,X,Private                                 
5.5355,4,1,0,1,Hyundai,IoniQ,no_answer,-1.444,-5.344,-5.384,-0.07600001,-0.352,-1,5,1,1,0,14,Z,Private                                 
3.59325,3,1,0,1,Hyundai,IoniQ,false_alarm,-0.1,-0.804,3.592,0.212,-0.9080001,0.296,3,1,0,1,6,Z,Private                                 
2.55875,3,1,0,1,Citroen,Cactus Auto,false_alarm,0.12,-2.556,-0.404,-0.024,0.06,-0.988,5,1,1,0,5,Y,CrossOver                               
2.24275,1,1,0,1,Nissan,Qashqai,false_alarm,0.176,-2.236,2.78,-0.06,-0.38,-0.984,3,1,1,0,7,Z,CrossOver                               
6.90225,3,1,0,1,Hyundai,Tucson,false_alarm,-3.996,5.628,1.564,-0.42,-0.012,-0.9400001,0,1,1,0,13,Y,CrossOver                               
2.301,1,1,0,1,Nissan,Micra,false_alarm,-0.068,2.3,0.072,-0.056,0.212,-0.9400001,1,1,1,0,4,Y,Private                                 
6.068,1,0,0,1,Dacia,Sandero Stepway,bumper,-0.008,6.068,0,0.184,0.016,-1,0,1,1,0,8,Y,Private                                 
3.99425,3,1,0,1,Citroen,C5 Aircross,false_alarm,-3.36,2.16,2.384,-0.016,-0.064,-1.008,0,1,1,0,9,X,CrossOver                               
2.91625,3,1,0,1,Citroen,C5 Aircross,false_alarm,-2.744,0.988,1.436,0.104,-0.06,-1.02,2,1,1,0,7,X,CrossOver                               
2.156,1,1,0,1,Nissan,Micra,false_alarm,0.228,2.144,1.024,0.08000001,0.548,-0.932,3,1,1,0,5,Y,Private                                 
2.97775,4,1,0,1,Hyundai,IoniQ,false_alarm,0.42,0.8240001,-2.948,0.236,0.904,-0.316,3,1,0,1,6,Z,Private                                 
7.36,3,1,0,1,Hyundai,IoniQ,false_alarm,-5.624,-4.748,-4.028,0.04,-0.436,-0.868,0,1,1,0,15,X,Private                                 
7.41725,6,1,0,1,Hyundai,Tucson,accident,7.344,1.04,-0.524,0.112,0.16,0.956,3,1,1,0,10,X,CrossOver                               
5.3205,3,1,0,1,Citroen,C5 Aircross D,false_alarm,0.588,-5.288,-1.924,-0.044,-0.04,-1.02,0,1,1,0,9,Y,CrossOver                               
2.082,1,1,0,1,Renault,Clio,false_alarm,-1.636,1.288,-1.372,0.052,-0.168,-1.048,1,1,1,0,6,X,Private                                 
5.0925,3,0,0,1,Hyundai,I20,garage,1.188,0.712,-4.952,0.012,-0.936,0.312,2,1,0,1,8,Z,Private                                 
2.25475,1,1,0,1,Renault,Clio,false_alarm,2.204,-0.476,-1.78,0.008,0.184,-0.9760001,4,1,1,0,6,X,Private                                 
4.043,4,1,0,1,MG,ZS EV,false_alarm,3.328,2.296,0.156,-0.07600001,0.496,-0.9080001,1,1,1,0,7,X,CrossOver                               
5.68825,10,1,0,1,Nissan,Qashqai,false_alarm,2.66,-5.028,0.484,-0.064,-0.436,-0.932,1,1,1,0,10,Y,CrossOver                               
2.28,2,1,0,1,Dacia,Sandero Stepway,false_alarm,0.952,2.072,1.872,0.212,-0.132,-0.988,0,1,1,0,6,Y,Private                                 
2.162,1,1,0,1,Nissan,X-trail,false_alarm,-2.064,-0.6440001,-0.08800001,-0.136,0.324,-0.96,4,1,1,0,4,X,CrossOver                               
3.50175,1,1,0,1,Nissan,Qashqai,false_alarm,-3.092,-1.644,0.744,0.08400001,-0.316,-0.98,1,1,1,0,7,X,CrossOver                               
4.31975,7,1,0,1,Hyundai,I20,false_alarm,-0.992,2.476,-3.54,0.7040001,0.532,0.42,4,0,1,1,9,Z,Private                                 
2.687,1,1,0,1,MG,ZS EV,false_alarm,-0.2,1.2,-2.396,-0.08000001,0.352,-0.9080001,4,1,1,1,5,Z,CrossOver                               
7.2305,5,1,0,1,Hyundai,IoniQ,false_alarm,-1.064,4.256,7.152,0.216,-0.9120001,0.32,3,1,0,1,14,Z,Private                                 
7.2005,6,1,0,1,Hyundai,IoniQ,pit,-3.628,6.22,-0.8840001,-0.372,0.004,0.9480001,3,1,1,0,12,Y,Private                                 
4.184,4,0,0,1,Mitsubishi,Attrage,false_alarm,2.056,3.644,0.6,0.04,0.484,-0.8880001,1,1,1,0,8,Y,Private                                 
3.40675,3,1,0,1,Citroen,C5 Aircross,false_alarm,1.124,3.216,-2.724,-0.02,-0.064,-1.02,2,1,1,0,9,Y,CrossOver                               
2.232,1,1,0,1,Nissan,X-trail,false_alarm,-0.648,2.136,0.452,-0.152,-0.052,-1.004,4,1,1,0,5,Y,CrossOver                               
7.00875,1,1,0,1,Renault,Koleos,false_alarm,-0.116,-0.036,7.008,-0.316,0.988,-0.116,0,1,0,1,9,Z,CrossOver                               
3.856,5,1,0,1,Hyundai,Tucson,false_alarm,1.472,3.564,-0.348,0.032,0.404,-0.932,4,1,1,0,7,Y,CrossOver                               
2.2485,1,1,0,1,Renault,Grand Coupe,false_alarm,0.404,-2.212,-0.364,0.112,0.02,-1.048,3,1,1,0,4,Y,Private                                 
2.50425,3,1,0,1,Nissan,X-trail,false_alarm,1.868,1.668,1.332,0.016,-0.344,-0.9400001,4,1,1,0,6,X,CrossOver                               
4.484,1,0,0,1,Nissan,Qashqai,false_alarm,4.484,-0.008,-0.008,0,-0.4,-0.928,1,1,1,0,6,X,CrossOver                               
2.099,1,1,0,1,Nissan,Qashqai,false_alarm,0.46,2.048,1.032,-0.02,-0.396,-0.924,1,1,1,0,5,Y,CrossOver                               
2.822,3,1,0,1,Citroen,C5 Aircross,false_alarm,-0.692,-2.736,-1.572,0.036,0.016,-0.988,2,1,1,0,7,Y,CrossOver                               
6.108,1,0,0,1,Dacia,Sandero Stepway,false_alarm,-0.008,6.108,0.032,0.132,-0.008,-1.028,0,1,1,0,8,Y,Private                                 
2.63625,4,1,0,1,Peugeot,2008,false_alarm,0.8,-2.512,-1.128,0.032,0.096,-0.984,2,1,1,0,6,Y,Private                                 
3.196,1,0,0,1,MG,ZS EV,false_alarm,-3.196,-0.036,0.012,-0.004,-0.484,-0.896,1,1,1,0,5,X,CrossOver                               
4.4585,3,1,0,1,Nissan,X-trail,false_alarm,4.284,-1.236,1.068,-0.064,-0.348,-0.9760001,4,1,1,0,8,X,CrossOver                               
2.087,1,1,0,1,Renault,Grand Coupe,false_alarm,0.336,2.06,0.436,-0.04,0.044,-1.004,4,1,1,0,4,Y,Private                                 
8.008,1,0,0,1,Nissan,X-trail,false_alarm,-0.016,-8.008,-0.012,-0.004,0.004,-0.984,0,1,1,0,10,Y,CrossOver                               
2.45225,2,1,0,1,Nissan,Qashqai,false_alarm,-0.536,-1.14,-2.104,-0.072,-0.388,-0.9080001,1,1,1,1,5,Z,CrossOver                               
6.78,1,0,0,1,Nissan,Qashqai,false_alarm,6.78,-0.008,-0.004,0,-0.416,-0.9720001,0,1,1,0,8,X,CrossOver                               
2.4215,4,1,0,1,Peugeot,208 Active,false_alarm,-0.164,2.416,-1.688,-0.012,0.016,-1.016,5,1,1,0,6,Y,Private                                 
2.4215,4,1,0,1,Peugeot,208 Active,false_alarm,-0.164,2.416,-1.688,-0.012,0.016,-1.016,5,1,1,0,6,Y,Private                                 
2.1915,1,1,0,1,Nissan,X-trail,false_alarm,-1.676,-1.412,-2.208,0.18,-0.068,-1.016,3,1,1,0,7,Z,CrossOver                               
7.936,1,0,0,1,Renault,Kadjar,false_alarm,-0.004,0.012,7.936,-0.304,0.9400001,-0.008,1,1,0,1,9,Z,CrossOver                               
2.39,1,1,0,1,Nissan,X-trail,false_alarm,0.22,2.38,3.456,0.08400001,-0.316,-0.9720001,4,1,1,0,8,Z,CrossOver                               
2.26875,1,1,0,1,Nissan,X-trail,false_alarm,0.06,-0.024,2.268,-0.016,0.136,-1.008,4,1,1,1,4,Z,CrossOver                               
4.492,1,0,0,1,Nissan,Qashqai,no_answer,4.492,0.004,-0.008,-0.008,-0.392,-0.98,10,1,1,0,6,X,CrossOver                               
4.492,1,0,0,1,Nissan,Qashqai,no_answer,4.492,0.004,-0.008,-0.008,-0.392,-0.98,10,1,1,0,6,X,CrossOver                               
4.492,1,0,0,1,Nissan,Qashqai,no_answer,4.492,0.004,-0.008,-0.008,-0.392,-0.98,10,1,1,0,6,X,CrossOver                               
4.492,1,0,0,1,Nissan,Qashqai,no_answer,4.492,0.004,-0.008,-0.008,-0.392,-0.98,10,1,1,0,6,X,CrossOver                               
4.492,1,0,0,1,Nissan,Qashqai,no_answer,4.492,0.004,-0.008,-0.008,-0.392,-0.98,10,1,1,0,6,X,CrossOver                               
4.492,1,0,0,1,Nissan,Qashqai,no_answer,4.492,0.004,-0.008,-0.008,-0.392,-0.98,10,1,1,0,6,X,CrossOver                               
4.492,1,0,0,1,Nissan,Qashqai,no_answer,4.492,0.004,-0.008,-0.008,-0.392,-0.98,10,1,1,0,6,X,CrossOver                               
4.2775,3,1,0,1,Hyundai,I10,false_alarm,3.972,-1.588,2.528,0.012,-0.06,-1.024,0,1,1,0,10,X,Private                                 
4.2775,3,1,0,1,Hyundai,I10,false_alarm,3.972,-1.588,2.528,0.012,-0.06,-1.024,0,1,1,0,10,X,Private                                 
4.983,5,0,0,1,Citroen,C5 Aircross H,false_alarm,-0.684,4.936,1.036,-0.052,-0.2,-0.956,0,1,1,0,8,Y,CrossOver                               
4.512,1,1,0,1,Renault,Captur,false_alarm,4.512,0.032,-0.152,-0.004,-0.6440001,-0.848,4,1,1,0,6,X,Private                                 
6.28,1,0,0,1,Nissan,Qashqai,false_alarm,6.28,0,-0.008,-0.016,-0.396,-0.924,1,1,1,0,8,X,CrossOver                               
6.28,1,0,0,1,Nissan,Qashqai,false_alarm,6.28,0,-0.008,-0.016,-0.396,-0.924,1,1,1,0,8,X,CrossOver                               
6.28,1,0,0,1,Nissan,Qashqai,false_alarm,6.28,0,-0.008,-0.016,-0.396,-0.924,1,1,1,0,8,X,CrossOver                               
6.28,1,0,0,1,Nissan,Qashqai,false_alarm,6.28,0,-0.008,-0.016,-0.396,-0.924,1,1,1,0,8,X,CrossOver                               
2.812,1,0,0,1,Renault,Clio,false_alarm,2.812,0.004,-0.016,-0.012,0.232,-1.004,6,1,1,0,4,X,Private                                 
5.976,1,0,0,1,MG,ZS EV,false_alarm,0.004,-5.976,-0.032,0.08800001,0.02,-0.952,1,1,1,0,8,Y,CrossOver                               
5.95225,1,0,0,1,Renault,Captur,false_alarm,5.952,-0.07600001,0.064,0.068,-0.652,-0.804,0,1,1,0,8,X,Private                                 
2.21375,1,1,0,1,Nissan,Juke,false_alarm,0.408,0.028,2.176,-0.02,-1.036,0.332,4,1,0,1,4,Z,CrossOver                               
4.4885,1,0,0,1,Dacia,Duster,no_answer,4.488,-0.068,0.028,-0.008,-0.284,-0.9720001,1,1,1,0,6,X,CrossOver                               
2.16425,1,1,0,1,Renault,Captur,bumper,-2.12,0.436,-1.976,0.144,-0.12,-1.052,0,1,1,0,6,X,Private                                 
7.036,1,0,0,1,Renault,Captur,false_alarm,7.036,-0.036,0.004,0.012,-0.696,-0.752,0,1,1,0,9,X,Private                                 
4.496,1,0,0,1,Nissan,Juke,false_alarm,4.496,0,0.024,-0.016,0.816,0.6160001,0,1,0,1,6,X,CrossOver                               
2.7445,1,0,0,1,MG,ZS EV,false_alarm,2.744,0.064,0.044,-0.06,0.308,-0.9080001,1,1,1,0,4,X,CrossOver                               
4.484,1,0,0,1,Nissan,Juke,false_alarm,4.484,0.004,-0.032,0,-1.02,0.24,0,1,0,1,6,X,CrossOver                               
3.98375,4,1,0,1,Peugeot,208,false_alarm,0.176,-3.98,0.752,0.048,0.07600001,-0.992,5,1,1,0,6,Y,Private                                 
3.052,1,1,0,1,Dacia,Duster,false_alarm,1.844,2.432,1.14,-0.228,0.228,-0.9160001,6,1,1,0,7,Y,CrossOver                               
3.371,3,0,0,1,Hyundai,Kona,false_alarm,1.096,-3.188,0.62,-0.12,0.004,-1.036,0,1,1,0,6,Y,CrossOver                               
3.16975,3,1,0,1,Citroen,C5 Aircross D,false_alarm,-2.748,1.58,-3.188,-0.02,0.036,-0.9720001,3,1,1,0,9,Z,CrossOver                               
2.14625,1,0,0,1,Nissan,X-trail,false_alarm,-1.144,1.816,0.692,-0.196,-0.18,-0.9440001,0,1,1,0,5,Y,CrossOver                               
4.492,1,0,0,1,Nissan,Juke,false_alarm,4.492,-0.004,-0.02,-0.004,-0.98,0.12,0,1,0,1,6,X,CrossOver                               
4.532,1,0,0,1,Dacia,Sandero Stepway,false_alarm,0.004,4.532,0.016,-0.008,0.02,-0.924,0,1,1,0,6,Y,Private                                 
8.144,1,1,0,1,Renault,Koleos,no_answer,0.06,8.144,-0.016,-0.648,-0.004,-0.788,3,1,1,0,10,Y,CrossOver                               
3.11175,2,1,0,1,Nissan,Qashqai,no_answer,-1.976,-2.404,1.004,-0.132,-0.452,-0.9120001,1,1,1,0,7,Y,CrossOver                               
2.5665,3,1,0,1,Dacia,Duster,false_alarm,0.564,-2.504,2.132,-0.072,0.5560001,-0.7960001,1,1,1,0,7,Y,CrossOver                               
5.02,1,0,0,1,Dacia,Sandero Stepway,false_alarm,0.008,5.02,-0.008,0.14,0.036,-0.9720001,1,1,1,0,7,Y,Private                                 
2.4885,1,1,0,1,MG,ZS EV,no_answer,-0.06,2.488,-0.016,0.044,-0.228,-1.016,3,1,1,0,4,Y,CrossOver                               
4.492,1,0,0,1,Nissan,X-trail,false_alarm,4.492,-0.008,-0.008,-0.004,-0.372,-0.932,0,1,1,0,6,X,CrossOver                               
3.7,3,1,0,1,Mitsubishi,Attrage,false_alarm,0.04,3.7,2.084,0.136,0.332,-0.9480001,5,1,1,0,7,Y,Private                                 
2.86675,3,1,0,1,Hyundai,Tucson,false_alarm,2.84,0.392,-2.14,-0.456,0.024,-0.8840001,5,1,1,0,7,X,CrossOver                               
2.825,3,1,0,1,Hyundai,IoniQ,false_alarm,-2.368,-1.096,2.604,-0.928,-0.168,0.388,3,0,1,1,8,Z,Private                                 
3.168,4,1,0,1,Toyota,RAV 4,no_answer,2.824,-1.436,0.864,0.04,-0.052,-1.04,3,1,1,0,7,X,CrossOver                               
2.1455,1,0,0,1,Hyundai,IoniQ EV,false_alarm,0.068,2.06,0.596,-0.068,0.96,0.364,0,1,1,1,4,Y,Private                                 
2.1455,1,0,0,1,Hyundai,IoniQ EV,false_alarm,0.068,2.06,0.596,-0.068,0.96,0.364,0,1,1,1,4,Y,Private                                 
4.471,4,1,0,1,Hyundai,IoniQ,false_alarm,-4.356,1.008,-4.42,-0.364,0,-0.9720001,2,1,1,0,11,Z,Private                                 
3.022,4,1,0,1,Dacia,Duster,false_alarm,-1.52,1.036,-2.612,-0.068,0.768,-0.728,1,1,0,1,7,Z,CrossOver                               
4.9515,4,1,0,1,MG,ZS EV,no_answer,3.056,3.896,3.716,0.048,-0.36,-0.9480001,5,1,1,0,12,Y,CrossOver                               
